Fill,Fill Start,Fill End,Energy [GeV],Filling Scheme,Stable B. time [h],Turnaround time [h],Injection time [h],Ramp time [h],Particle B1,Particle B2,# Bunches B1,# Bunches B2,# Coll. IP 1/5,# Coll. IP 2,# Coll. IP 8,beta* IP 1 [m],beta* IP 5 [m],beta* IP 2 [m],beta* IP 8 [m],Xing Angle IP 1 [urad],Xing Angle IP 5 [urad],Xing Angle IP 2 [urad],Xing Angle IP 8 [urad],Spectrometer IP 2 [urad],Spectrometer IP 8 [urad],Intensity B1 [1e11 ppb],Intensity B2 [1e11 ppb],Bnch Len B1 [ns],Bnch Len B2 [ns],Emittance B1 H [um],Emittance B1 V [um],Emittance B2 H [um],Emittance B2 V [um],ATLAS Peak Lumi [Hz/ub],CMS Peak Lumi [Hz/ub],ALICE Peak Lumi [Hz/ub],LHCb Peak Lumi [Hz/ub],Lumi Lifetime Start [h],Lumi Lifetime End [h],ATLAS Int. Lumi [1/nb],CMS Int. Lumi [1/nb],ALICE Int. Lumi [1/nb],LHCb Int. Lumi [1/nb]
10347,1731250196000,1731260548000,6799.32,,0,0,2.0308329999999999,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,2.2806869999999999,1.8547579999999999,2.38716000000000,1.8139989999999999,0.000009000000000000000,0.00000000000000000000,0,0.00000000000000000000,,,0,0,,0
10346,1731226541000,1731250196000,6799.56,50ns_1240b_1032_1032_557_56bpi_PbPb,3.616389000000000,3.0875,1.6005560000000001,0.355,PB82,PB82,1240,1240,1032,1032,557,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.1490640000000000,0.14606800000000000,0.00000000000000000000,0.00000000000000000000,2.3493889999999999,1.9871090000000000,2.3947460000000000,1.867475000000000,0.00631900000000000,0.006396000000000000,0.00586500000000000,0.0015139999999999999,11834.19650200000,14190.1793710000,0.05081900000000000,0.051489000000000000,0.04649800000000000,0.013762999999999999
10345,1731193422000,1731226541000,6799.56,50ns_1240b_1032_1032_557_56bpi_PbPb,6.535,2.6438890000000002,1.5477780000000001,0.3552780000000000,PB82,PB82,1240,1240,1032,1032,557,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.14737700000000001,0.14934200000000000,0.00000000000000000000,0.00000000000000000000,2.4124729999999999,1.9630150000000000,2.410153000000000,1.83769900000000,0.006310000000000000,0.006301000000000000,0.005781000000000000,0.0015100000000000001,11811.81632800000,14543.11328100000,0.07108299999999999,0.07030400000000001,0.06487300000000000,0.019554999999999999
10344,1731172414000,1731193422000,6799.56,50ns_792b_640_640_398_56bpi_15inj_800ns_bs100ns,3.4030559999999999,2.17,1.115,0.355,PB82,PB82,792,792,640,640,398,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.15193899999999999,0.15454399999999999,0.00000000000000000000,0.00000000000000000000,2.3370810000000000,1.9195000000000000,2.397697000000000,1.878969000000000,0.004344000000000000,0.004658000000000000,0.003976000000000000,0.0012340000000000001,11351.428717000001,13069.762875000000,0.032224999999999997,0.032832000000000000,0.029770000000000001,0.009800000000000000
10343,1731138263000,1731172414000,6799.56,100ns_432b_374_250_181_28bpi_27inj_VdMPbPb,6.258611000000000,3.290278000000000,2.0994440000000001,0.3552780000000000,PB82,PB82,432,432,374,250,181,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.1582930000000000,0.15914900000000001,0.00000000000000000000,0.00000000000000000000,2.6017039999999998,2.092974000000000,2.7267939999999999,1.9470380000000000,0.0014649999999999999,0.002754000000000000,0.0015070000000000001,0.0004780000000000000,15805.846645000000,34104.904451000002,0.01013500000000000,0.025361000000000002,0.007089000000000000,0.0013960000000000001
10342,1731118124000,1731138263000,6799.56,50ns_792b_640_640_398_56bpi_15inj_800ns_bs100ns,2.54,3.117778000000000,2.077778000000000,0.355,PB82,PB82,792,792,640,640,398,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.13249700000000000,0.14070299999999999,0.00000000000000000000,0.00000000000000000000,2.520402000000000,2.061533000000000,2.4810590000000001,1.8763000000000001,0.0033130000000000000,0.0036200000000000000,0.0030609999999999999,0.0010189999999999999,12803.811546000001,12863.87266500000,0.021488000000000000,0.02267100000000000,0.019977999999999999,0.006889000000000000
10341,1731083230000,1731118124000,6799.56,100ns_432b_374_250_181_28bpi_27inj_VdMPbPb,6.115,6.8175,2.290278000000000,0.355,PB82,PB82,432,432,374,250,181,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.1616450000000000,0.16305600000000001,0.00000000000000000000,0.00000000000000000000,2.751678000000000,2.1471710000000002,2.7046370000000000,1.9791179999999999,0.0025990000000000002,0.0029830000000000000,0.0015499999999999999,0.0004960000000000000,21136.54882200000,12639.729573000001,0.02660300000000000,0.007309000000000000,0.006885000000000000,0.0020390000000000000
10340,1731079578000,1731083230000,3566.64,,0,0,0,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10339,1731075542000,1731079578000,59.28,,0,0,0,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10338,1731024020000,1731075542000,6799.56,100ns_432b_204_324_301_28bpi_27inj_VdMPbPb,9.75,6.295,1.5991670000000000,0.355,PB82,PB82,432,432,204,324,301,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.13318500000000000,0.1347120000000000,0.00000000000000000000,0.00000000000000000000,2.4750779999999999,1.965298000000000,2.44120400000000,1.7346830000000000,0.0006240000000000000,0.0012450000000000000,0.001529000000000000,0.0006410000000000000,131544.93692300000,-641.7051510000000,0.006115000000000000,0.0019050000000000000,0.014128000000000000,0.010057000000000000
10337,1731022668000,1731024020000,59.28,,0,0,0,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10336,1730998940000,1731022668000,6799.44,100ns_432b_204_324_301_28bpi_27inj_VdMPbPb,1.2225,5.943611000000000,1.69,0.3552780000000000,PB82,PB82,432,432,204,324,301,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.12758900000000001,0.12931999999999999,0.00000000000000000000,0.00000000000000000000,2.3700009999999998,1.9315990000000001,2.433309000000000,1.7260120000000001,0.0010020000000000001,0.0011299999999999999,0.0014210000000000000,0.0006450000000000000,13753.656158000000,13753.656158000000,0.0017979999999999999,0.0015319999999999999,0.0036280000000000001,0.0016890000000000000
10335,1730973296000,1730998940000,6799.56,50ns_448b_336_336_318_56bpi_8inj_800ns_bs100ns,1.9472220000000000,2.1036109999999999,0.9641670000000000,0.3552780000000000,PB82,PB82,448,448,336,336,318,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.14473800000000001,0.147892000000000,0.00000000000000000000,0.00000000000000000000,99.21902500000000,122.18815400000000,2.221354000000000,1.6790480000000001,0.001988000000000000,0.002476000000000000,0.0020990000000000002,0.0009460000000000000,11756.74020900000,11756.74020900000,0.00932300000000000,0.012357000000000000,0.01077700000000000,0.004996000000000000
10334,1730954688000,1730973296000,6799.56,50ns_448b_336_336_318_56bpi_8inj_800ns_bs100ns,3.0494439999999998,2.0280559999999999,0.8355560000000000,0.3566670000000000,PB82,PB82,448,448,336,336,318,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.1329070000000000,0.1375190000000000,0.00000000000000000000,0.0000000000000000000,2.1185459999999998,1.7203520000000001,1.9989079999999999,1.6740530000000000,0.0019430000000000001,0.002217000000000000,0.0018670000000000000,0.0008300000000000000,9240.023042999999,12933.015853999999,0.01378100000000000,0.010878000000000001,0.01010700000000000,0.0048450000000000003
10333,1730939690000,1730954688000,6799.56,50ns_291b_194_194_138_56bpi_9inj_3INDIVs_800ns_bs100ns,2.352778000000000,5.058611000000000,0.9225,0.3552780000000000,PB82,PB82,291,291,194,194,138,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.1302120000000000,0.13522100000000001,0.00000000000000000000,0.0000000000000000000,2.093100000000000,1.8248920000000000,2.1061320000000001,1.637648000000000,0.0010570000000000000,0.0012310000000000001,0.0010089999999999999,0.00035799999999999997,11544.39255900000,11544.39255900000,0.00633400000000000,0.006758000000000000,0.006085000000000000,0.002274000000000000
10332,1730928033000,1730939690000,6799.44,,0,0,0.9525,0.3552780000000000,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.0000000000000000000,0.00000000000000000000,2.038575000000000,1.7998200000000000,2.04995300000000,1.6597960000000000,0.000002000000000000000,0,0,0.00000000000000000000,,,0,0,,0
10331,1730905763000,1730928033000,6799.56,50ns_291b_194_194_138_56bpi_9inj_3INDIVs_800ns_bs100ns,2.4477780000000000,3.7283330000000001,0.8180560000000000,0.3552780000000000,PB82,PB82,291,291,194,194,138,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.1437130000000000,0.14660599999999999,0.00000000000000000000,0.00000000000000000000,2.22910400000000,1.8220520000000000,2.162543000000000,1.692508000000000,0.0012229999999999999,0.0014030000000000000,0.0011570000000000000,0.00040000000000000002,11290.983532000000,11290.983532000000,0.007343000000000000,0.007932000000000000,0.007074000000000000,0.002669000000000000
10330,1730897038000,1730905763000,6799.44,50ns_291b_194_194_138_56bpi_9inj_3INDIVs_800ns_bs100ns,0.265,2.4769440000000000,1.0888890000000000,0.35583300000000001,PB82,PB82,291,291,194,194,138,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.13762800000000000,0.14290500000000000,0.00000000000000000000,0.00000000000000000000,2.34657700000000,1.8830450000000001,2.07911200000000,1.7650870000000001,0.0011080000000000000,0.0012860000000000000,0.0010650000000000000,0.0003790000000000000,,,0.0009470000000000000,0.0010750000000000000,0.0008620000000000000,0.000324000000000000
10329,1730879612000,1730897038000,6799.56,50ns_119b_58_51_58_56bpi_9inj_3INDIV_4NC_PbPb,2.1444440000000000,49.244166999999997,1.2216670000000001,0.3552780000000000,PB82,PB82,119,119,58,51,58,0.5,0.5,0.5,1.5,150,150,150,-210,,,0.13655300000000001,0.13734900000000000,0.0000000000000000000,0.00000000000000000000,2.0095679999999998,1.811645000000000,1.9663299999999999,1.5852400000000000,0.0003400000000000000,0.00041800000000000002,0.0002770000000000000,0.00016600000000000000,11982.97402500000,11982.97402500000,0.0018519999999999999,0.0021189999999999998,0.0012550000000000000,0.0010150000000000001
10328,1730872034000,1730879612000,3011.88,,0,0,1.0763890000000000,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10327,1730867376000,1730872034000,6799.32,,0,0,0.7452780000000000,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,2.0715900000000000,1.8782110000000001,2.049211000000000,1.7132680000000000,0.0000019999999999999999,0,0.0000010000000000000,0.0000000000000000000,,,,0,,0
10326,1730865435000,1730867376000,449.76,,0,0,0.1811110000000000,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10325,1730864035000,1730865435000,449.76,,0,0,0.2525,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10324,1730862297000,1730864035000,449.76,,0,0,0.11305600000000000,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10323,1730858893000,1730862297000,6799.08,,0,0,0.1438890000000000,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10322,1730852426000,1730858893000,6799.44,,0,0,0.7319440000000000,0.3552780000000000,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.0000000000000000000,0.00000000000000000000,1.0859040000000000,0.738035000000000,1.081141000000000,0.754964000000000,0.0000480000000000000,0.00005800000000000000,0.00004400000000000000,0.000018000000000000000,,,0,0,,0
10321,1730827124000,1730852426000,6799.44,,0,0,3.397222000000000,0.3552780000000000,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.0000000000000000000,0.0000000000000000000,2.2704170000000001,1.3123199999999999,1.7179059999999999,1.2556360000000000,0.000048999999999999998,0.00005800000000000000,0.00004200000000000000,0.00001600000000000000,960.7018970000000,960.7018970000000,0,0,,0
10320,1730814326000,1730827124000,449.76,,0,0,0.31555600000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10319,1730808720000,1730814326000,2255.28,,0,0,0.6977780000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10318,1730806895000,1730808720000,3565.8,,0,0,0,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10317,1730786262000,1730806895000,5886.12,,0,0,0.9444440000000000,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10316,1730778023000,1730786262000,6799.44,,0,0,0.7247220000000000,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10315,1730768839000,1730778023000,6799.44,,0,0,0.8236110000000000,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10314,1730739027000,1730768839000,6799.44,,0,0,2.745,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.0000000000000000000,0,0,2.691095000000000,2.231650000000000,0.00009100000000000000,0.00022900000000000001,0,,8756.06843100000,8756.06843100000,0,0,,0
10313,1730712761000,1730739027000,449.76,,0,0,2.8241670000000001,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10312,1730684119000,1730712761000,3566.64,25ns_2352b_2340_2247_2079_108bpi_24inj_ppRef_ALICE,6.041111000000000,1.4255560000000000,0.6916670000000000,0.15361100000000000,p+,p+,2352,2352,2340,2247,2079,3,3,10,3,170,170,340,-170,,,1.606737000000000,1.6005300000000000,0.00000000000000000000,0.0000000000000000000,1.617826000000000,1.6744790000000001,1.6418170000000001,1.5902870000000000,1651.0938719999999,3029.67627000000,17.20194400000000,785.4603270000000,7314524.8793400005,51049.272509000002,32641.56106200000,45367.261003000000,340.94770000000000,15443.288404000001
10311,1730625219000,1730684119000,3566.64,25ns_2352b_2340_2247_2079_108bpi_24inj_ppRef_ALICE,14.806944000000000,1.4947220000000001,0.7202780000000000,0.15361100000000000,p+,p+,2352,2352,2340,2247,2079,3,3,10,3,170,170,340,-170,,,1.6100810000000001,1.6139920000000001,0.00000000000000000000,0.00000000000000000000,1.6426130000000001,1.754923000000000,1.581484000000000,1.5768080000000000,1571.4840090000000,3004.261963000000,17.353086000000001,746.8819580000001,724852.1970770000,60873.77778800000,70470.54706800000,81636.5007940000,0,38313.605068999997
10310,1730514505000,1730625219000,3566.64,25ns_2352b_2340_2247_2079_108bpi_24inj_ppRef_ALICE,22.884443999999998,7.961944000000000,0.7119440000000000,0.15361100000000000,p+,p+,2352,2352,2340,2247,2079,3,3,10,3,170,170,340,-170,,,1.616488000000000,1.6167090000000000,0.0000000000000000000,0.00000000000000000,1.598785000000000,1.690963000000000,1.5994409999999999,1.5843480000000001,1575.882568000000,3121.571533000000,17.348703000000000,746.5777590000000,5284381.760719000,30896.596430000001,88208.78376200001,104487.067736000,1344.7419870000001,56979.45378100000
10309,1730456557000,1730514505000,3566.64,25ns_2352b_2340_2247_2079_108bpi_24inj_ppRef_ALICE,14.100555999999999,3.8766669999999999,1.3094440000000001,0.15361100000000000,p+,p+,2352,2352,2340,2247,2079,3,3,10,3,170,170,340,-170,,,1.608477000000000,1.614222000000000,0.00000000000000000000,0.00000000000000000000,1.7059890000000000,1.8176960000000000,1.652352000000000,1.62330700000000,1621.1085210000001,2955.924072000000,19.26450000000000,908.6439210000000,906229.167813000,59974.50152800000,67407.98641600000,77898.44617500000,829.9531990000000,36635.26374300000
10308,1730449684000,1730456557000,3566.64,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10307,1730380547000,1730449684000,3566.64,25ns_2352b_2340_2247_2079_108bpi_24inj_ppRef_ALICE,16.831666999999999,5.304444000000000,0.8202780000000000,0.15388900000000000,p+,p+,2352,2352,2340,2247,2079,3,3,10,3,170,170,340,-170,,,1.6159190000000001,1.6198340000000000,0.00000000000000000000,0.00000000000000000000,1.6583019999999999,1.7365510000000000,1.643761000000000,1.5644220000000000,1568.114990000000,3042.680420000000,17.9156440000000,776.211182000000,1261014.0904310001,70602.99120000000,78980.7205730000,92037.17142000000,979.0997960000000,43963.8320220000
10306,1730369921000,1730380547000,3566.64,,0,0,0.9047220000000000,0.15388900000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10305,1730302707000,1730369921000,3566.64,25ns_2352b_2340_2247_2079_108bpi_24inj_ppRef_ALICE,16.91722200000000,1.7030559999999999,0.77,0.15361100000000000,p+,p+,2352,2352,2340,2247,2079,3,3,10,3,170,170,340,-170,,,1.6067220000000000,1.6044579999999999,0.0000000000000000000,0.00000000000000000000,1.6547270000000001,1.7282280000000001,1.6551469999999999,1.617859000000000,1923.133545000000,3011.310303000000,17.38173500000000,780.174561000000,1024.0380160000000,59862.641468000002,75504.8477680000,89689.39071800000,983.4808310000000,43981.818811999998
10304,1730275545000,1730302707000,2696.76,25ns_1239b_1226_1026_1095_108bpi_16inj_3INDIVs,5.833056000000000,3.0533329999999999,0.7525,0.15444400000000000,p+,p+,1239,1239,1226,1026,1095,3,3,10,3,170,170,340,-170,,,1.5896770000000000,1.565470000000000,0.0000000000000000000,0.00000000000000000000,1.5071889999999999,1.6285740000000000,1.4601360000000001,1.4765729999999999,1274.258545000000,1619.2205810000000,7.939463000000000,476.285400000000,-58744.818077000004,16807.561846000001,15890.037582000001,22046.660367000000,150.5604650000000,7882.124069000000
10303,1730270763000,1730275545000,3566.64,,0,0,0.6655560000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10302,1730241043000,1730270763000,3566.64,25ns_375b_362_262_283_108bpi_8inj_3INDIVs,6.938056000000000,1.3391670000000000,0.5544440000000000,0.15361100000000000,p+,p+,375,375,362,262,283,3,3,10,3,170,170,340,-170,,,1.5243420000000001,1.5651290000000000,0.00000000000000000000,0.00000000000000000000,1.462568000000000,1.5520179999999999,1.5294090000000000,1.5186360000000001,490.9329830000000,479.40264900000000,18.652028999999999,136.16163599999999,14140.640716000000,17023.121439999999,5021.11962900000,5029.043201000000,379.5501050000000,2301.0574040000001
10301,1730221664000,1730241043000,3566.64,525ns_122b_120_48_40_4bpi_32inj_bs800ns_VdMppref,3.5877780000000001,8.37861100000000,0.7894440000000000,0.15388900000000000,p+,p+,122,122,120,48,40,3,3,10,3,170,170,340,-170,,,0.7886790000000000,0.7892980000000001,0.00000000000000000000,0.00000000000000000000,2.891282000000000,2.7771460000000001,2.7547709999999999,2.678199000000000,19.792335999999999,21.942245000000000,2.3377699999999999,5.466719000000000,33956.76818700000,75627.48769600000,174.42088400000000,258.4230930000000,11.5660650000000,63.82479600000000
10300,1730212424000,1730221664000,3566.64,,0,0,0.9191670000000000,0.15472200000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10299,1730161210000,1730212424000,3566.64,525ns_122b_120_48_40_4bpi_32inj_bs800ns_VdMppref,8.22638900000000,1.9447220000000001,0.855,0.15361100000000000,p+,p+,122,122,120,48,40,3,3,10,3,170,170,340,-170,,,0.8413940000000000,0.8418639999999999,0.00000000000000000000,0.00000000000000000000,2.6282100000000002,2.4892859999999999,2.4710190000000001,2.316659000000000,25.196369000000001,26.125498000000000,0.42321100000000000,7.047370000000000,37097.048511000001,100.25870900000000,420.6400320000000,423.47307200000000,10.403719000000001,165.2129010000000
10298,1730129239000,1730161210000,3566.64,525ns_122b_120_48_40_4bpi_32inj_bs800ns_VdMppref,7.268889000000000,1.613611000000000,0.8666670000000000,0.15444400000000000,p+,p+,122,122,120,48,40,3,3,10,3,170,170,340,-170,,,0.945047000000000,0.9476810000000000,0.0000000000000000000,0.00000000000000000000,2.6051519999999999,2.4733980000000000,2.5142180000000,2.3715039999999998,31.578074000000001,32.70613500000000,4.09807000000000,8.698888999999999,68699.9615610000,80845.1255520000,680.1828770000000,707.9513650000000,19.231742000000001,132.97097299999999
10297,1730114858000,1730129239000,3566.64,25ns_75b_62_32_62_12bpi_9inj_3INDIVs,2.2594439999999998,1.7330559999999999,0.5461110000000000,0.15388900000000000,p+,p+,75,75,62,32,62,3,3,10,3,170,170,340,-170,,,1.5479730000000000,1.565624000000000,0.0000000000000000000,0.00000000000000000000,2.089912000000000,2.0598660000000000,2.1923200000000000,1.8829100000000001,57.545997999999997,46.096718000000003,7.417240000000000,28.628177999999998,18123.956670000000,18123.956670000000,332.45147700000001,284.1874350000000,22.246929000000002,168.49095600000001
10296,1730095882000,1730114858000,6290.88,Single_12b_8_8_8_1bpi_12inj,2.595833000000000,285.69,0.8133330000000000,0.15388900000000000,p+,p+,12,12,8,8,8,3,3,10,3,170,170,340,-170,,,1.4590069999999999,1.5055240000000001,0.00000000000000000000,0.0000000000000000000,4.161025000000000,3.2073339999999999,6.4399579999999998,4.199341000000000,6.362962000000000,5.664087000000000,1.784706000000000,2.8783620000000001,26596.259901000001,23245.21200500000,47.233714999999997,45.00113800000000,6.049280000000000,24.972676000000
10295,1730065396000,1730095882000,6799.56,,0,0,1.525,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,3.670023000000000,2.2111619999999998,2.5893700000000002,1.8018600000000000,,0.00006600000000000001,0,,6239.69878700000,6239.69878700000,0,0,,0
10294,1730020833000,1730065396000,6799.56,,0,0,0.68,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.000000000000000000,0.0000000000000000000,1.9194519999999999,1.5794560000000000,1.558416000000000,0.7142930000000000,0.000036000000000000,0.00005900000000000000,0.000034999999999999997,0.000019000000000000001,9754.10077500000,20442.18251100000,0,0,,0
10293,1730016156000,1730020833000,6799.44,,0,0,0.5513890000000000,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10292,1730012850000,1730016156000,449.76,,0,0,0.48055599999999998,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10291,1730009446000,1730012850000,3505.32,,0,0,0.3466670000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10290,1730002977000,1730009446000,3566.64,,0,0,0.3086110000000000,0.15361100000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.0000000000000000000,4.783431000000000,3.487934000000000,7.471115000000000,4.510985000000000,0.30884099999999998,0.28151100000000001,0.09123600000000000,0.22965900000000000,60.875230999999999,60.875230999999999,0,0,,0
10289,1729997904000,1730002977000,3566.64,,0,0,0.47194399999999997,0.15333300000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,0.0000000000000000000,0.00000000000000000000,4.900160000000000,3.553300000000000,7.434378000000000,4.5246959999999996,0.298428000000000,0.2720210000000000,0.0848980000000000,0.2252980000000000,,,0,0,,0
10288,1729993946000,1729997904000,3566.64,,0,0,0.32916699999999999,0.15361100000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10287,1729971695000,1729993946000,3566.64,,0,0,0.45166699999999999,0.15361100000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,4.750789000000000,3.4877280000000002,7.18277200000000,4.472857000000000,0.3086930000000000,0.2839640000000000,0.08927100000000000,0.23107500000000000,72894.20433600000,21351.17436000000,0,0,,0
10286,1729963740000,1729971695000,6187.92,,0,0,0.8308330000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10285,1729923756000,1729963740000,6799.68,,0,0,0.7252780000000000,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,5.0987369999999999,2.6770330000000002,3.595133000000000,1.5568820000000001,0.00005400000000000000,0.000019000000000000001,0.00018000000000000001,0.000007000000000000000,-15371.91346100000,11989.271865999999,0,0,,0
10284,1729920645000,1729923756000,449.76,,0,0,0.5011110000000000,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10283,1729916522000,1729920645000,4540.8,,0,0,0.5980560000000000,0,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10282,1729887322000,1729916522000,6799.56,,0,0,0,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10281,1729856435000,1729887322000,6799.56,,0,0,0.8558330000000000,0.355,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.000000000000000000,2.291144000000000,1.229937000000000,1.467730000000000,0.6308120000000000,0.000021999999999999999,0.00003200000000000000,0.000020999999999999999,0.000011000000000000000,13188.94429800000,35060.13870100000,0,0,,0
10280,1729828448000,1729856435000,6799.56,,0,0,3.8941669999999999,0.35555599999999998,PB82,PB82,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,3.1056499999999998,1.5303750000000000,5.141051000000000,2.901454000000000,,0,,,,,0,0,,0
10279,1729809784000,1729828448000,6799.56,,0,0,0,0.355,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10278,1729803201000,1729809784000,6799.44,,0,0,0.645,0.355,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10277,1729801293000,1729803201000,449.76,,0,0,0.26472200000000001,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10276,1729781415000,1729801293000,3566.64,,0,0,0.8133330000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10275,1729772501000,1729781415000,6799.2,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10274,1729485458000,1729772501000,6799.44,,0,0,0,1.751111000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,0,0,,,,,0,,
10273,1729475805000,1729485458000,6799.32,,0,0,0.885,0.35638900000000001,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10272,1729453030000,1729475805000,3565.8,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10271,1729451588000,1729453030000,2634,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10270,1729449750000,1729451588000,3565.8,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10269,1729447537000,1729449750000,449.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10268,1729443764000,1729447537000,449.76,,0,0,0.9147220000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10267,1729434279000,1729443764000,3566.64,,0,0,1.9133330000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
10266,1729434203000,1729434279000,449.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
